speaker,text,type,election_year,date,candidate,qud,question,similarity_cls,similarity_max,similarity_mean,similarity_sbert
Donald Trump,"So we built the greatest economy in history. We closed it down because of the China plague. When the plague came in, we closed it down, which was very hard psychologically to do. He didn't think we should close it down, and he was wrong. And again, two million people would be dead now instead of - - still 204, 000 people is too much. One person is too much. It should have never happened from China, but what happened is we closed it down and now we're reopening, and we're doing record business. We had 10. 4 million in a four- month period that we've put back into the workforce. That's a record the likes of which nobody's ever seen before, and he wants to close down the - - he will shut it down again. He will destroy this country. You know, a lot of people between drugs and alcohol and depression, when you start shutting it down you take a look at what's happening at some of your Democrat- run states where they have these tough shutdowns, and I'm telling you it's because they don't want to open it. One of them came out last week - - you saw that - - we're going to up on November 9. Why November 9? Because it's after the election. They think they're hurting us by keeping them closed. They're hurting people. People know what to do. They can social distance. They can wash their hands. They can wear masks. They can do whatever they want, but they got to open these states up. When you look at North Carolina, when you look - - and these governors are under siege - - Pennsylvania, Michigan, and a couple of others, you've got to open these states up. It's not fair. You're talking about almost it's like being in prison. And you look at what's going on with divorce, look at what's going on with alcoholism and drugs, it's a very, very sad thing. And he'll close down the whole country. This guy will close down the whole country and destroy our country. Our country is coming back incredibly well, setting records as it does it. We don't need somebody to come in and say let's shut it down. ",Pres,2020,2020-09-29,1,"What is the impact of closing down the economy in response to the pandemic, and why is it important to reopen states?","- - in the second quarter. The unemployment rate fell to 8. 4 percent last month. The Federal Reserve says the hit to growth, which is going to be there, is not going to be nearly as big as they had expected. President Trump, you say we are in a V- shaped recovery. Vice President Biden, you say it's more of a K- shape. What difference does that mean to the American people in terms of the economy? President Trump, in this segment you go first. ",0.8197609,0.93113977,0.8036492,0.41869342
Joe Biden,"The difference is millionaires and billionaires like him in the middle of the COVID crisis have done very well, and other billionaires have raised - - have made another $300 billion because of his profligate tax proposal and he only focuses on the market. But you folks at home, you folks living in Scranton and Claymont and all the small towns and working- class towns in America, how well are you doing? This guy paid - - ",Pres,2020,2020-09-29,1,How are working-class Americans faring during the COVID crisis compared to billionaires?,"- - in the second quarter. The unemployment rate fell to 8. 4 percent last month. The Federal Reserve says the hit to growth, which is going to be there, is not going to be nearly as big as they had expected. President Trump, you say we are in a V- shaped recovery. Vice President Biden, you say it's more of a K- shape. What difference does that mean to the American people in terms of the economy? President Trump, in this segment you go first. ",0.810976,0.9245458,0.7870294,0.38041574
Donald Trump,"I've paid millions of dollars in taxes, millions of dollars of income tax. And let me just tell you, there was a story in one of the papers  ",Pres,2020,2020-09-29,1,"What has been the financial impact of taxes on the speaker, and what specific concerns might they have regarding their tax contributions?","We're going to get back with the gentleman - - we're going to get to your economic plans going forward in a moment. But first, Mr. President, as you well know there's a new report that in 2016, the year you were elected president and 2017 your first year as president, that you paid $750 a year in federal income tax each of those years. I know that you pay a lot of other taxes but I'm asking you this specific question, is it true that you pay $750 in Federal income taxes each of those two years. ",0.7473768,0.9273608,0.7432507,0.3258727
Joe Biden,"Well, just take a look at what is the analysis done by Wall Street firms. It points out that my - - my economic plan would create 7 million more jobs than his in four years, number one. And number two, it would create an additional $1 trillion in economic growth because it would be about buying American. That we have to - - we're going to make this - - the federal government spent $600 billion a year on everything from ships to steel to buildings and the like. And under my proposal, we're going to make sure that every penny of that has to be made by a company in America. ",Pres,2020,2020-09-29,1,How would your economic plan differ from your opponent's in terms of job creation and economic growth?,"Mr. President, we're talking about the economy. I'd like to ask you about your plans going forward because, Mr. Vice President, your economic plan if you were to be elected president focuses a lot on big government, big taxes, big spending. I want to focus first on the taxes. You proposed more than $4 trillion over a decade on new taxes on individuals making more than $400, 000 a year and on corporations. President Trump says that that kind of an increase in taxes is going to hurt the economy as it's just coming out of a recession. ",0.75998443,0.9141958,0.7692859,0.5652616
Joe Biden,"It's about equity and equality. It's about decency. It's about the Constitution. And we have never walked away from trying to require equity for everyone, equality for the whole of America. But we never accomplished it. But we've never walked away from it, like he has done. It is true, the reason I got in the race is when those people, close your eyes, remember what those people looked like coming out of the fields carrying torches, their veins bulging, just spewing antisemitic bile, and accompanied by the Ku Klux Klan. A young woman got killed. And they asked the president what he thought. He said there were very fine people on both sides. No president has ever said anything like that. ",Pres,2020,2020-09-29,1,What is the significance of equity and equality in the context of recent events and leadership?,My question for the two of you is why should voters trust you rather than your opponent to deal with the race issues facing this country over the next four years?,0.83976686,0.9175838,0.74728626,0.110149436
Joe Biden,"Now, second point I'd make to you is that when Floyd was killed, when Mr. Floyd was killed, there was a peaceful protest in front of the White House. What did he do? He came out of his bunker, had the military use tear gas on them so you could walk across to a church and hold up a Bible. And then what happened after that? The bishop of that very church said that it was a disgrace. The general who was with him said all he ever wanted to do is divide people, not unite people at all. This is a president who has used everything as a dog whistle to try to generate racist hatred, racist division. This is a man who in fact, you talk about helping African- Americans, one in 1, 000 African- Americans has been killed because of the coronavirus. And if he doesn't do something quickly, by the end of the year, one in 500 will have been killed. One in 500 African- Americans. This man, this man is a savior of African- Americans? This man cares at all? This man has done virtually nothing. Look, the fact is you have to look at what he talks about. You have to look at what he did, and what he did has been disastrous for the African- American community. ",Pres,2020,2020-09-29,1,How has the president's actions and rhetoric negatively impacted the African-American community?,My question for the two of you is why should voters trust you rather than your opponent to deal with the race issues facing this country over the next four years?,0.84534025,0.91785216,0.7649697,0.24808827
Donald Trump,"So you did that and they called you a super predator and I'm letting people out of jail now that you have treated the African- American population, community, you have treated the black community about as bad as anybody in this country. You did the - - and that's why if you look at the polls, I'm doing better than any Republican has done in a long time because they saw what you did. You call them super predators and you've called them worse than that because you look back at your testimony over the years, you've called them a lot worse than that. As far as the church is concerned and as far as the generals are concerned, we just got the support of 250 military leaders and generals, total support. Law enforcement, almost every law enforcement group in the United States. I have Florida, I have Texas, I have Ohio, I have everybody. Excuse me, Portland, the sheriff just came out today and he said I support President Trump. I don't think you have any law enforcement. You can't even say the word law enforcement because if you say those words, you're going to lose all of your radical left supporters. And why aren't you saying those words, Joe? Why don't you say the words law enforcement? Because you know what, if they called us in Portland, we would put out that fire in half an hour but they won't do it because they're run by radical left Democrats. If you look at Chicago, if you look at every place you want to look, Seattle. They heard we were coming in the following day and they put up their hands and we got back Seattle. Minneapolis, we got it back, Joe, because we believe in law and order but you don't. The top ten cities and just about the top 40 cities are run by Democrats and in many cases, radical left, and they've got you wrapped around their finger, Joe, to the point where you don't want to say anything about law and order. I tell you what, the people of this country want and demand law and order and you're afraid to even say it. ",Pres,2020,2020-09-29,1,What is the impact of Democratic policies on law enforcement and crime in American cities?,My question for the two of you is why should voters trust you rather than your opponent to deal with the race issues facing this country over the next four years?,0.81993866,0.91785634,0.7591647,0.13759024
Joe Biden,"Yes, there is. There is a systemic injustice in this country; in education, and work and - - and - - and in law enforcement and the way in which it's enforced. But look, the vast majority of police officers are good, decent, honorable men and women. The risk their lives every day to take care of us, but there are some bad apples and when they occur, when they find them, they have to be sorted out. They have to be held accountable. They have to be held accountable. And what I'm going to do as president of the United States is call a - - together an entire group of people at the White House, everything from the civil rights groups to the police officers, the police chiefs and we're going to work this out. We're going to work this out so we change the way in which we have more transparency and when these things happen. These cops aren't happy to see what happened to- - to - - to George Floyd. These cops aren't happy to see what happened to Breonna Taylor. Most don't like it, but we have to have a system where people are held accountable. And by the way, violence and response is never appropriate. Never appropriate. Peaceful protest is. Violence is never appropriate. ",Pres,2020,2020-09-29,1,What actions can be taken to address systemic injustices in law enforcement and ensure accountability for misconduct?,"All right, I'm going to return to the question of race. Vice President Biden, after the grand jury and the Breonna Taylor case decided not to charge any of the police with homicide, you said it raises the question, quote "" whether justice could be equally applied in America. "" do you believe that there is a separate but unequal system of justice for blacks in this country? ",0.7979356,0.9131315,0.7447516,0.3567837
Donald Trump,"I ended it because it's racist. I ended it because a lot of people were complaining that they were asked to do things that were absolutely insane, that it was a radical revolution that was taking place in our military, in our schools, all over the place. And you know it and so does everybody else. ",Pres,2020,2020-09-29,1,Why was the decision made to end the initiatives being implemented in the military and schools?,"This month, your administration directed federal agencies to end racial sensitivity training that addresses white privilege or critical race theory. Why did you decide to do that, to end racial sensitivity training? And do you believe that there is systemic racism in this country, sir? ",0.8501203,0.9204551,0.77693963,0.3863864
Donald Trump,"If you were a certain person, you had no status in life. It was, sort of, a reversal. And if you look at the people, we were paying people hundreds of thousands of dollars to teach very bad ideas and, frankly, very sick ideas. And, really, they were teaching people to hate our country. And I'm not going to do that. I'm not going to allow that to happen. We have to go back to the core values of this country. They were teaching people that our country is a horrible place; it's a racist place. And they were teaching people to hate our country. And I'm ",Pres,2020,2020-09-29,1,What actions will be taken to ensure that education reflects the core values of the country and counters negative narratives?,"What is radical about racial sensitivity training, sir? ",0.8850081,0.8924365,0.6898433,0.36368632
Donald Trump,"I think it's a party issue. You can bring in a couple of examples, but if you look at Chicago, what's going on in Chicago, where 53 people were shot and eight died - - shot; if you look at New York, where it's going up like nobody has ever seen anything. The numbers are going up 100 percent, 150 percent, 200 percent, crime. ",Pres,2020,2020-09-29,1,What is the significance of rising crime rates in major cities like Chicago and New York in relation to party policies?,"There has been a dramatic increase in homicides in America this summer particularly. And you often blame that on Democratic mayors and Democratic governors. But in fact, there have been equivalent spikes in Republican- led cities like Tulsa and Fort Worth. So the question is, is this really a party issue? ",0.90472245,0.9368333,0.83695567,0.62059486
Joe Biden,"Look, what I support is the police having the opportunity to deal with the problems they face. And I'm - - I'm totally opposed to defunding the police offices. As a matter of fact, police - - the local police, the only one defunding in his budget calls for a $400 million cut in local law enforcement assistance. They need more assistance. They need, when they show up for a 911 call, to have someone with them as a psychologist or a psychiatrist to keep them from having to use force and be able to talk people down. We have to have community policing like we had before, where the officers get to know the people in the communities. That's when crime went down. It didn't go up, it went down. And so, we have to be engaged - - ",Pres,2020,2020-09-29,1,What approach should be taken to support local police and improve community safety?,"I do want to talk about this issue of law and order, though. And in the joint recommendation that came from the Biden- Bernie Sanders task force, you talked about, quote, "" re- imagining policing. "" What does reimagining policing mean and do you support the Black Lives Matter call for community control of policing? ",0.8494625,0.9092176,0.72359407,0.3926341
Donald Trump,"Because there has never been an administration or president who has done more than I've done in a period of three and a half years, and that's despite the impeachment hoax, and you saw what happened today with Hillary Clinton where it was a whole, big con job. But despite going through all of these things where I had to fight both flanks and behind me and above there has never been an administration that's done what I've done. The greatest before COVID came in, the greatest economy in history, lowest unemployment numbers. Everything was good. Everything was going. And by the way there was unity going to happen. People were calling me. For the first time in years they were calling, and they were saying it's time maybe. And then what happened? We got hit, but now we're building it back up again. A rebuilding of the military, including Space Force and all of the other things, a fixing of the VA, which was a mess under him. 308, 000 people died because they didn't have proper healthcare. It was a mess. ",Pres,2020,2020-09-29,1,"What has the current administration accomplished in comparison to previous administrations, especially in light of challenges faced?","When a president - I'm going to ask a question. When the president seeks a second term, it is generally a referendum on his record, but Vice President Biden, you like to quote one of your dad's sayings, which is don't compare me to the almighty. Compare me to the alternative. And in this case, sir, you are the alternative. Looking at both of your records, I'm going to ask each of you why should voters elect you president over your opponent?",0.7937045,0.91774166,0.74298906,0.27770597
Donald Trump,"And we now got a 91 percent approval rating at the VA. Our vets - we take care of our vets, but we've rebuilt our military. The job that we've done - and I'll tell you something. Some people say maybe the most important. By the end of the first term I'll have approximately 300 federal judges and court of appeals judges, 300, and hopefully three great Supreme Court judges - justices. That is a record the likes of which very few people - and you know one of the reasons I'll have so many judges? Because President Obama and him left me 128 judges to fill. When you leave office, you don't leave any judges. That's like you just don't do that. They left 128 openings, and if I were a member of his party, because they have a little different philosophy, I'd say if you left us 128 openings you can't be a good president, you can't be a good vice president. But I want thank you because it gives us almost - it'll probably be above that number. By the end of this term - ",Pres,2020,2020-09-29,1,What achievements have been made regarding federal judges during the current administration?,"When a president - I'm going to ask a question. When the president seeks a second term, it is generally a referendum on his record, but Vice President Biden, you like to quote one of your dad's sayings, which is don't compare me to the almighty. Compare me to the alternative. And in this case, sir, you are the alternative. Looking at both of your records, I'm going to ask each of you why should voters elect you president over your opponent?",0.8028917,0.907103,0.70945466,0.09735396
Joe Biden,"Under this president, we've become weaker, sicker, poorer, more divided, and more violent. When I was vice president, we inherited a recession. I was asked to fix it. I did. We left him a booming economy, and he caused a recession. With regard to being weaker, the fact is that I've gone head- to- head with Putin and made it clear to him we're not going to take any of his stuff. He's Putin's puppy. He still refuses to even say anything Putin about the bounty on the heads of American soldiers. ",Pres,2020,2020-09-29,1,How has the current president's actions contributed to the perceived decline in America's strength and economic stability?,"When a president - I'm going to ask a question. When the president seeks a second term, it is generally a referendum on his record, but Vice President Biden, you like to quote one of your dad's sayings, which is don't compare me to the almighty. Compare me to the alternative. And in this case, sir, you are the alternative. Looking at both of your records, I'm going to ask each of you why should voters elect you president over your opponent?",0.77884096,0.9221079,0.72619516,0.24572918
Joe Biden,"So thirdly, we're poorer. The billionaires have gotten much more wealthy by a tune of over $300 billion to $400 billion more just since COVID. You in the home, you got less. You're in more trouble that you were before. In terms of being more violent, when we were in office there were 15 percent less violence in America than there is today. He's president of the United States. It's on his watch. And with regard to more divided, the nation can't stay divided. We can't be this way. And speaking of my son, the way you talk about the military, the way you talk about them being losers and being - and just being suckers, my son was in Iraq. He spent a year there. He got the - he got the Bronze Star. He got the Conspicuous Service Medal. He was not a loser. He was a patriot and the people left behind there were heroes. ",Pres,2020,2020-09-29,1,"What has been the impact of the current administration on the nation's wealth, violence, and perceptions of the military?","When a president - I'm going to ask a question. When the president seeks a second term, it is generally a referendum on his record, but Vice President Biden, you like to quote one of your dad's sayings, which is don't compare me to the almighty. Compare me to the alternative. And in this case, sir, you are the alternative. Looking at both of your records, I'm going to ask each of you why should voters elect you president over your opponent?",0.79321706,0.91922987,0.7036531,0.114818156
Donald Trump,"I want crystal clean water and air. I want beautiful clean air. We have now the lowest carbon. If you look at our numbers right now, we are doing phenomenally. But I haven't destroyed our businesses. Our businesses aren't put out of commission. If you look at the Paris Accord, it was a disaster from our stand point. And people are actually very happy about what's going on because our businesses are doing well. As far as the fires are concerned, you need forest management. In addition to everything else; the forest floors are loaded up with trees, dead trees that are years old and they're like leaves and everything else. You drop a cigarette in there, the whole forest burns down. You've got to have forest management, you've got to have cuts  ",Pres,2020,2020-09-29,1,What are the key strategies for achieving clean air and water while ensuring the success of businesses and managing forest fire risks?,"The forest fires in the west are raging now. They have burned millions of acres. They have displaced hundreds of thousands of people. When state officials there blame the fires on climate change, Mr. President, you said I don't think the science knows. Over your four years you have pulled the U. S. out of the Paris Climate Accord. You have rolled back a number of Obama environmental records. What do you believe about the science of climate change and what will you do in the next four years to confront it? ",0.8507253,0.9300822,0.76833236,0.37678105
Donald Trump,"I believe that we have to do everything we can to have immaculate air, immaculate water and do whatever else we can that's good. You know we're planting a billion trees, the Billion Tree Project. And it's very exciting for a lot of people. ",Pres,2020,2020-09-29,1,What initiatives are being proposed to improve air and water quality?,"What do you believe - - what do you believe about the science of climate change, sir? ",0.87738967,0.9047942,0.7174797,0.32669276
Donald Trump,"I think a lot of things do but I think to an extent yes - - I think to an extent yes. But I also think we have to do better management of our forest. Every year I get the call California is burning. California is burning. If that was cleaned - - if that were - - if you have forest management, good forest management, you wouldn't be getting those calls. You know in Europe they live - - they have forest cities - - they're called forest cities. They maintain their forest, they manage their forest. I was with the head of major country. It's a forest city. He said, sir, we have trees that are far more - - they - - they ignite much easier than California. There shouldn't be that problem. I spoke with the governor about it. I'm getting along very well with the governor. But I said, you know, at some point you can't every year have hundreds of thousands of acres of land just burn to the ground. That's burning down because of a lack of management. ",Pres,2020,2020-09-29,1,What role does forest management play in preventing wildfires in California?,Do you believe that - - that human pollution - - gas - - greenhouse gas emissions contributes to the global warming of the planet?,0.83299434,0.90605855,0.7371746,0.26048005
Donald Trump,Because it was driving energy prices through the sky,Pres,2020,2020-09-29,1,What was the impact of the situation on energy prices?,"But sir, if you believe in the science of climate change, why have you rolled back the Obama clean power plan, which limited carbon emissions in power plants. Why have you relaxed  ",0.85203844,0.89900607,0.6809018,0.40148014
Donald Trump,"Well, not really because what's happening is the car is much less expensive and it's a much safer car and you're talking about a tiny difference. And then what would happen because of the cost of the car, you would have at least double and triple the number of cars purchased. We have the old slugs out there that are 10, 12 years old. If you did that, the car would be safer, it would be much cheaper by  ",Pres,2020,2020-09-29,1,How would making cars cheaper and safer impact the overall number of vehicles purchased?,Why have you relaxed fuel economy standards that are going to create more pollution form cars and trucks?,0.88864625,0.92252046,0.79934263,0.4552033
Joe Biden,"He's absolutely wrong, number one. Number two, if in fact when - - when our - - during our administration, the Recovery Act, I was able to - - I was in charge - - able to bring down the cost of renewable energy to cheaper than or as cheap as coal and gas and oil. Nobody is going to build another coal fired plant in America. No one is going to build another oil fire plant in America. They're going to move to renewable energy - - number one. Number two, we're going to make sure that we are able to take the federal fleet and turn it into a fleet that's run on their electric vehicles. Making sure that we can do that, we're going to put 500, 000 charging stations in all of the highways that we're going to be building in the future. We're going to build an economy that, in fact, is going to provide for the ability, us , to take 4 million buildings and make sure that they, in fact, are weatherized in a way that, in fact, they'll - - they'll emit significantly less gas and oil because the heat will not be going out. There are so many things that we can do now to create thousands and thousands of jobs. We can get to net zero in terms of energy production by 2035. Not only not costing people jobs, creating jobs, creating millions of good paying jobs. Not 15 bucks an hour, but prevailing wage, by having a new infrastructure that, in fact, is green. And the first thing I will do, I will rejoin the Paris Accord. I will join the Paris Accord because with us out of it, look what's happening. It's all falling apart. And talk about someone who has no - - no relationship to - - with foreign policy. Brazil, the rainforest in Brazil are being torn down, are being ripped down. More - - more carbon is absorbed in that rainforest than every bit of carbon that's emitted in the United States. Instead of doing something about that, I would be gathering up and making sure we had the countries of the world coming up with $20 billion and say, here's $20 billion, stop - - stop tearing down the forest. And if you don't, then you're going to have significant economic consequences or consequence. ",Pres,2020,2020-09-29,1,What strategies will be implemented to transition to renewable energy and promote environmental sustainability while creating jobs?,"You proposed $2 trillion in green jobs. You talk about new limits. Not abolishing. But new limits on fracking, ending the use of fossil fuels to generate electricity by 2035, and zero net emission of greenhouse gases by 2050. The president says a lot of these things would tank the economy and cost millions of jobs. ",0.781258,0.93046415,0.82754266,0.48883548
Joe Biden,"Well, he hasn't drawn a line. He still, for example, makes sure that we - - he wants to make sure that methane is not a problem. We can - - you can now emit more methane without it being a problem. Methane. ",Pres,2020,2020-09-29,1,What is the current stance on methane emissions and regulation?,What about - - what about the argument that President Trump basically says that you have to balance environmental interest and economic interest and he's drawn his line?,0.880828,0.9077375,0.74805176,0.37295496
Joe Biden,This is a guy who says that you don't have to have mileage standards for automobiles that exist now. This is a guy who says that - -,Pres,2020,2020-09-29,1,What is the perspective on mileage standards for current automobiles?,What about - - what about the argument that President Trump basically says that you have to balance environmental interest and economic interest and he's drawn his line?,0.871674,0.9006477,0.713533,0.18763614
