speaker,text,type,election_year,date,candidate,qud,question,similarity_cls,similarity_max,similarity_mean,similarity_sbert
Gerald Ford,"We feel that uh – with the programs that I have recommended, the additional $10 billion tax cut, with the moderate increases in the quality- of- life area, we can still have a balanced budget which I will submit to the Congress in January of 1978. We wont wait one year or two years longer, as Governor Carter uh – indicates. As the economy improves, and it is improving, our gross national product this year will average about 6 percent increase over last year. We will have the lower rate of inflation for the uh – calendar year this year – something slightly under 6 percent. Employment will be up, revenues will be up. Well keep the lid on some of these programs that we can hold down as we have a little extra money to spend for those quality- of- life programs which I think are needed and necessary. Now I cannot, and would not, endorse the kind of program that uh – Governor Carter recommends. He endorses the Democratic uh – platform which, as I read it, calls for approximately sixty additional programs. We estimate that those programs would add a hundred billion dollars minimum and probably two hundred billion dollars – uhh maximum each year to the federal budget. Those programs you cannot afford and give tax relief. We feel that you can hold the line and restrain federal spending, give a tax reduction and still have a balanced budget by 1978.",Pres,1976,1976-09-23,1,How can the proposed tax cut and quality-of-life programs be implemented while maintaining a balanced budget by 1978?,"Sir, in the next few years would you try to reduce the deficit, would you spend more money far these programs that you have just outlined, or would you, as you said earlier, return whatever surplus you got to the people in the form of tax relief?",0.812534,0.9270476,0.7835847,0.50078547
Jimmy Carter,"Well among my other experiences in the past, Ive – Ive been a nuclear engineer, and did graduate work in this field. I think I know the – the uh capabilities and limitations of atomic power. But the energy – uh policy of our nation is one that uh has not yet been established under this administration. I think almost every other developed nation in the world has an energy policy except us. We have seen uh – the Federal Energy Agency established, for instance. Uh – in the crisis of 1973 it was supposed to be a temporary agency, uh now its permanent, its enormous, its growing every day. I think the Wall Street Journal uh reported not too long ago they have a hundred and twelve public relations experts working for the Federal Energy Agency to try to justify to the American people its own existence. Weve got to have a – a firm way to handle the energy question. The reorganization proposal that I have put forward is one uh first step. In addition to that, we need to have – uh a realization that weve got uh about thirty- five years worth of oil left in the whole world. Were gonna run out of oil. When Mr. Nixon made his famous uh speech on Operation Independence we were importing about 35 percent of our oil. Now weve increased that amount 25 percent. We now import about 44 percent of our oil. We need to shift from oil to coal. We need to concentrate our research and development effort on uh coal burning and extraction, with safer mines, but also its clean burning. We need to shift very strongly toward solar energy and have strict conservation measures. And then as a last resort only, continue to use atomic power. I would certainly uh – not cut out atomic power altogether. We cant afford to give up that opportunity until later. But to the extent that we continue to use atomic power, I would be responsible as president to make sure that the safety precautions were initiated and maintained. For instance, some that have been forgotten; we need to have the reactor core – below ground level, the entire power plant that uses atomic uh – power tightly sealed and a heavy – heavy vacuum maintained. There ought to be a standardized design. There ought to be a full- time uh – atomic energy specialist, independent of the power company in the control room, full time, twenty- four hours a day, to shut down a plant if an abnormality develops. These kinds of uh – procedures, along with evacuation procedures, adequate insurance, ought to be initiated. So, shift from oil to coal, emphasize research and development on coal use and also on solar power, strict conservation measures, not yield every time that the special interest groups uh – put pressure on the president like uh this administration has done, and use atomic energy only as a last resort with the strictest possible safety precautions. Thats the best overall energy policy in the brief time we have to discuss it.",Pres,1976,1976-09-23,1,What is the proposed energy policy for the United States and how should the country transition from oil to alternative energy sources?,"Governor Carter, Id like to turn uh – to what we used to call the energy crisis. Yesterday a British uh – government commission on air pollution, but one headed by a nuclear physicist, recommended that any further expansion of nuclear energy be delayed in Britain as long as possible. Now this is a subject that is quite controversial among our own people and there seems to be a clear difference between you and the President on the use of nuclear power plants, which you say you would use as a last priority. Why, sir, are they unsafe?",0.7996949,0.92787695,0.8069683,0.38452372
Jimmy Carter,"Yes, I would. Some of the things that can be done about this is a change in the rate structure of electric power companies. We uh – now encourage people to waste electricity, and uh – by giving uh – the lowest rates to the biggest users. We dont do anything to cut down on peak load requirements. We dont have an adequate requirement for the insulation of homes, for the efficiency of automobiles. And whenever the uh – automobile manufacturers come forward and say they cant meet the uh – amendments that the Congress has put forward, this Republican administration has delayed the implementation dates. In addition to that, we ought to have a – a shift toward the use of coal, particularly in the Appalachian regions where the coal is located. A lot of uh – very high quality, low- carbon coal, uh – low- sulfur coal is there, its where our employment is needed. Uh – this would – would help a great deal. So mandatory conservation measures – yes. Encouragement by the president for people to uh voluntarily conserve – yes. And also the private sector ought to be encouraged to – to bring forward to the public the benefits from efficiency. One bank in uh – Washington, fo- for instance, gives lower interest loans for people who adequately insulate their homes or who buy efficient automobiles. And some major uh – uh – manufacturing companies, like Dow Chemical, have through uh – very effective efficiency mechanism cut down the use of energy by uh – as much as 40 percent with the same out- product. These kinds of things uh – ought to be done, uh they ought to be encouraged and supported, and even required uh by the government, yes.",Pres,1976,1976-09-23,1,What actions should be taken to promote energy conservation and efficiency in the United States?,"Well Governor, on that same subject, would you require mandatory conservation efforts to try to conserve fuel?",0.8713621,0.9109869,0.7822954,0.572808
Gerald Ford,"The bills that I vetoed, the one for an additional $6 billion, was not a bill that would have solved our unemployment problems. Even the proponents of it admitted that no more than four hundred thousand jobs would be uh – made available. Our analysis indicates that something in the magnitude of about one hundred fifty to two hundred thousand jobs would uh – be made available. Each one of those jobs wouldve cost the taxpayers $25 thousand. In addition, the jobs would not be available right now. They would not have materialized for about nine to eighteen months. The immediate problem we have is to stimulate our economy now so that we can get rid of unemployment. What we have done is to hold the lid on spending in an effort to reduce the rate of inflation. And we have proven, I think very conclusively, that you can reduce the rate of inflation and increase jobs. For example, as I have said, we have added some four million jobs in the last seventeen months. We have now employed eighty- eight million people in America, the largest number in the history of the United States. Weve added five hundred thousand jobs in the last two months. Inflation is the quickest way to destroy jobs. And by holding the lid on federal spending we have been able to do an- a good job, an affirmative job in inflation and as a result have added to the jobs in this country. I think its uh – also appropriate to point out that through our tax policies we have stimulated uhh – added employment throughout the country, the investment tax credit, the tax incentives for expansion and modernization of our industrial capacity. Its my – my opinion that the private sector, where five out of six jobs are, where you have permanent jobs, with the opportunity for advancement, is a better place than make- work jobs under the program recommended by the Congress.",Pres,1976,1976-09-23,1,How does the administration plan to address unemployment while maintaining control over inflation and federal spending?,"Mr. President, Id like to return for a moment to this problem of unemployment. You have vetoed or threatened to veto number of job bills passed or uh – in development in the Democratic Congress – Democratic- controlled Congress. Yet at the same time the government is paying out, uh – I think it is $17 billion, perhaps $20 billion a year in unemployment compensation caused by the high unemployment. Why do you think it is better to pay out unemployment compensation to idle people than to put them to work in public service jobs?",0.77000487,0.9235892,0.78297114,0.51088977
Gerald Ford,"Well, that bill has not yet come down to the Oval Office, so I am not in a position to make any judgment on it tonight. But that is an extra $4 billion that would uh – add to the deficit which would add to the inflationary pressures, which would help to destroy jobs in the private sector – not make jobs, where the jobs really are. These make- work, temporary jobs – dead end as they are – are not the kind of jobs that we want for our people. I think its interesting to point out that uh – in the uh – two years that Ive been president Ive vetoed fifty- six bills. Congress has sustained forty- two vetoes. As a result, we have saved over $9 billion in federal expenditures. And the Congress by overriding the bills that I did veto, the Congress has added some $13 billion to the federal expenditures and to the federal deficit. Now Governor Carter complains about the deficits that uh – uh – this administration has had. And yet he condemns the vetoes that I have made that has – that have saved the taxpayer $9 billion and could have saved an additional $13 billion. Now he cant have it both ways. And therefore, it seems to me that we should hold the lid, as we have, to the best of our ability so we can stimulate the private economy and get the jobs where the jobs are – five out of six in this economy.",Pres,1976,1976-09-23,1,What is the impact of recent spending proposals on the federal deficit and job creation?,"Just to follow up, Mr. President; the – the Congress has just passed a three point seven billion dollar appropriation bill which would provide money for the public works jobs program that you earlier tried to kill by your veto of the authorization legislation. In light of the fact that uh – unemployment again is rising – or has in the past three months – I wonder if you have rethought that question at all; whether you would consider uh – allowing this program to be funded, or will you veto that money bill?",0.85214597,0.91773176,0.77318406,0.53604776
Jimmy Carter,"Now we have uh such a grossly unbalanced tax system – as I said earlier, that it is a disgrace – ah of all the tax – benefits now, 25 percent of em go to the 1 percent of the richest people in this country. Over 50 percent – 53 to be exact – percent of the tax benefits go to the 14 percent richest people in this country, and weve had a 50 percent increase in payroll deductions since Mr. Nixon went in office eight years ago. Mr. Ford has – has advocated since hes been in office over $5 billion in reductions for corporations, special interest groups, and the very, very wealthy who derive their income – not from labor – but from investments. Thats got to be changed. A few things that can be done; we have now a deferral system so that the multinational corporations who invest overseas – if they make a million dollars in profits overseas – they dont have to pay any of their taxes unless they bring their money back into this country. When they dont pay their taxes, the average American pays the taxes for them. Not only that, but it robs this country of jobs, because instead of coming back with that million dollars and creating a shoe factory, say in New Hampshire or Vermont, if the company takes the money down to Italy and – and builds a shoe factory, they dont have to pay any taxes on the money. Another thing is a system called DISC which was originally designed, proposed by Mr. Nixon, to encourage exports. This permits a company to create uh – a dummy corporation, to export their products, and then not to pay the full amount of taxes on them. This costs our uh – government about uh – $1. 4 billion a year. And when those rich corporations dont pay that tax, the average American taxpayer pays it for em. Another one thats uh – thats very important is the uh – is the business deductions, uh – jet airplanes, uh – first class travel, the fifty- dollar martini lunch. The average working person cant – uh – cant take advantage of that, but the – the wealthier people – uh can. Uh – another system is where uhh – a dentist can invest money in say, raising cattle and uh – can put in a hundred thousand dollars of his own money, borrow nine hundred thousand dollars – nine hundred mi- thousand dollars – that makes a million – and mark off a great amount of uh – of loss uh – through that procedure. Uh – there was one example, for instance, where uh – somebody uh – produced pornographic movies. They put in $30 thousand of their own money and got a hundred and twenty thousand dollars in tax savings. Well, these special kinds of programs have – have robbed the average taxpayer and have benefited those who are powerful, and who can employ lobbyists, and who can have their CPAs and their lawyers to help them benefit from the roughly uh – eight thousand pages of the tax code. The average uh American person cant do it. You cant hire a lobbyist uh out of unemployment compensation checks.",Pres,1976,1976-09-23,1,What changes should be made to the tax system to address the disparities in tax benefits and ensure a fairer burden on all taxpayers?,"But unless youre willing to do such things as reduce the itemized deductions for charitable contributions or home mortgage payments, or interest, or taxes, or capital gains, you cant really raise sufficient revenue to provide an overall tax cut of any size. So how are you gonna provide that tax relief that youre talking about?",0.73983186,0.93357116,0.7884931,0.4968862
Gerald Ford,"There is a considerable anti- Washington feeling throughout the country. But I think the feeling is misplaced. In the last two years, we have restored integrity in the White House, and weve set high standards in the executive branch of the government. The anti- Washington feeling, in my opinion, ought to be focused on the Congress of the United States. For example, this Congress, very shortly, will spend a billion dollars a year for its housekeeping, its salaries, its expenses and the like. It – the next Congress will probably be the first billion- dollar Congress in the history of the United States. I dont think the American people are getting their moneys worth from the majority party that run this Congress. We, in addition, see that uh – in the last uh – four years the number of employees hired by the Congress has gone up substantial- uh much more than uh – the gross national product, much more than any other increase throughout our society. Congress is hiring people by the droves, and the cast as a result has gone up. And I dont see any improvement in the performance of the Congress under the present leadership. So it seems to me instead of the anti- Washington feeling being aimed at everybody in Washington, it seems to me that the focus should be where the problem is, which is the Congress of the United States, and particularly the majority in the Congress. They spend too much money on themselves. They have too many employees. Theres some question about their morality. It seems to me that in this election, the focus should not be on the executive branch but the corrections should come as the voters vote for their members of the House of Representatives or for their United States senator. Thats where the problem is and I hope therell be some corrective action taken so we can get some new leadership in the Congress of the United States.",Pres,1976,1976-09-23,1,"What is the appropriate focus of public criticism regarding political leadership in Washington, D.C.?","I suspect that uhh – we could continue on this tax argument for some time. But Id like to move on to another area. Mr. President, uh everybody seems to be running against Washington this year. And Id like to raise two coincidental events and ask you whether you think perhaps this may have a bearing on the attitude throughout the country. The House Ethics Committee has just now ended its investigation of Daniel Schorr, after several months and many thousands of dollars, trying to find out how he obtained and caused to be published a report of the Congress that probably is the property of the American people. At the same time. the Senate Select Committee on Standards and Conduct has voted not really to begin an investigation of a United States senator because of allegations against him that he may have been receiving corporate funds illegally over a period of years. Do you suppose, sir, that events like this contribute to the feeling in the country that maybe theres something wrong in Washington, and I dont mean just in the executive branch but throughout the whole government?",0.80772305,0.91676795,0.76521975,0.3790359
Gerald Ford,"Well, It seems to me that uh – we have a chance – the Republicans – to get a majority in the House of Representatives. We will make some gains in the United States Senate. So there will be different ratios in the House, as well as in the Senate, and as president I will be able to uh – work with that Congress. But let me take the other side of the coin, if I might. Supposing we had – had a Democratic Congress for the last two years and wed had uh – Governor Carter as President. He has, in effect, said that he would agree with all of – he would disapprove of the vetoes that I have made, and would have added significantly to expenditures and the deficit in the federal government. I think it would be contrary to one of the basic concepts in our system of government – a system of checks and balances. We have a Democratic Congress today, and fortunately weve had a Republican president to check their excesses with my vetoes. If we have a Democratic Congress next year, and a president who wants to spend an additional one hundred billion dollars a year, or maybe two hundred billion dollars a year, with more programs, we will have in my judgment, greater deficits with more spending, more dangers of inflation. I think the American people want a Republican president to check on any excesses that come out of the next Congress, if it is a Democratic Congress.",Pres,1976,1976-09-23,1,What potential consequences could arise from having a Democratic Congress paired with a Democratic president in terms of government spending and deficits?,"Mr. President, if I may follow up. Uh – I think youve made it plain that you take a dim view of the uh – majority in the Congress. Isnt it quite likely, sir, that you will have a Democratic Congress in the next session, if you are elected president? And hasnt the country uh – a right to ask whether you can get along with that Congress, or whether well have continued confrontation?",0.8051994,0.91888016,0.74725795,0.4321531
Jimmy Carter,"What I have said is that the president ought to have a chance to appoint a chairman of the Federal Reserve Board to have a coterminous uh term; in other words, both of em serve the same four – four years. The Congress can modify the supply of money by modifying the income uh tax laws. The president can modify the uh – economic structure of a country by public statements and general attitudes in the budget that he proposes. The Federal Reserve has uh – an independent status that ought to be preserved; I think that Mr. uh – Burns did take a typical, erroneous Republican attitude in the 1973 year when inflation was so high. They assumed that the uh – inflation rate was because of excessive demand and uh – therefore put into effect tight constraint on the economy, very high interest rates, which is typical also of the Republican administration, uh – tried to increase the uh – the tax uh – payments by individuals, and cut the tax payments by corporations. I would have uh – done it opposite. I think the uh – problem shouldve been addressed by increasing productivity, by having uh – put – put people back to work so they could purchase more goods, lower income taxes on individuals, perhaps raise them, if necessary, on corporations in comparison. But uh – Mr. Burns uh – in that respect made a very serious mistake. I would not wanna destroy the – the independence of the uh Federal Reserve – uh Board. But I do think we ought to have a cohesive economic policy with at – at least the chairman of the Federal Reserve Board and the presidents terms being uh – the same and letting the Congress, of course, be the third uh – entity with uh – with independence subject only to the presidents veto.",Pres,1976,1976-09-23,1,"What changes should be made to the relationship between the President, Congress, and the Federal Reserve to create a more cohesive economic policy?","Governor Carter, one uh – important uh – part of the Governments economic policy uh – apparatus we havent talked about is the Federal Reserve Board. Id like to ask you something about what youve said and that is that uh – you believe that a president ought to have a chairman of the Federal Reserve Board whose views are compatible with his own. Based on the record of the last few years, would you say that your views are compatible with those of Chairman Arthur Burns? And if not, would you seek his resignation if you are elected?",0.7858449,0.9276992,0.73449314,0.57641315
Gerald Ford,"You are familiar, of course, with the fact that I am the first president in thirty years who has reorganized the intelligence agencies in the federal government; the CIA, the Defense Intelligence Agency, the National Security Agency and the others. Weve done that by executive order. Uhh – and I think uh – weve tightened it up; weve uh – straightened out their problems that developed over the last few years. It doesnt seem to me that its needed or necessary to have legislation in this particular regard. Uhh – I have recommended to the Congress, however – Im sure youre familiar with this – legislation that would uhh – make it uhh – very uhh – proper in – in the right way, that the attorney general could go in and get the right for wiretapping under security cases. This was an effort that was made by the attorney general and myself, working with the Congress. But even in this area, where I think new legislation would be justified, uh the Congress has not responded. So, I feel in that case, as well as in the reorganization of the intelligence agencies, as Ive done, we have to do it by executive order. And Im glad that we have a good director in George Bush. We have good executive orders, and the CIA and the DIA and NASA uh – uh – NSA are now doing a good job under proper supervision.",Pres,1976,1976-09-23,1,"What actions has the president taken to reorganize and improve the efficiency of the intelligence agencies, and why does he believe legislation is not necessary for these changes?","Uh Mr. President, the real problem with the FBI and, in fact, all of the intelligence agencies is there are no real laws governing them. Such laws as there are tend to be vague and open- ended. Now, you have issued some executive orders, but weve learned that leaving these agencies to executive discretion and direction can get them and, in fact, the country in a great deal of trouble. One president may be a decent man, the next one might not be. So, what do you think about trying to write in some more protection by getting some laws governing these agencies?",0.79515606,0.9467143,0.8331598,0.55582213
