speaker,text,type,election_year,date,candidate,qud,question,similarity_cls,similarity_max,similarity_mean,similarity_sbert
Walter Mondale,"My answer is that this campaign isnt over yet. And when people vote, I think youre going to see a very strong verdict by the American people that they favor the approach that Im talking about. The American people want arms control. They dont want this arms race. And they dont want this deadly new effort to bring weapons into the heavens. And they want an American foreign policy that leads toward a safer world. The American people see this debt, and they know its got to come down. And if it wont come down, the economys going to slow down, maybe go into a recession. They see this tremendous influx and swamping of cheap foreign imports in this country that has cost over 3 million jobs, given farmers the worst year in American history. And they know this debt must come down as well, because its unfair to our children. The American people want this environment protected. They know that these toxic waste dumps should have been cleaned up a long time ago, and they know that peoples lives and health are being risked, because weve had an administration that has been totally insensitive to the law and the demand for the protection of the environment. The American people want their children educated. They want to get our edge back in science, and they want a policy headed by the President that helps close this gap thats widening between the United States and Europe and Japan. The American people want to keep opening doors. They want those civil rights laws enforced. They want the equal rights amendment ratified. They want equal pay for comparable effort for women. And they want it because theyve understood from the beginning that when we open doors, were all stronger, just as we were at the Olympics. I think as you make the case, the American people will increasingly come to our cause.",Pres,1984,1984-10-07,1,"What do the American people want from their government in terms of foreign policy, debt reduction, environmental protection, education, and civil rights?","After that discussion, this may be like going from the sublime to the ridiculous, but here goes. I have a political question for you, Mr. Mondale. [Laughter] Polls indicate a massive change in the electorate, away from the coalition that has long made the Democratic Party a majority. Blue- collar workers, young professionals, their children, and much of the middle class now regard themselves as Independents or Republican instead of Democrats, and the gap — the edge the Democrats had in party registration seems to be narrowing. Id like to ask you, Mr. Mondale, what is causing this? Is the Democratic Party out of sync with the majority of Americans? And will it soon be replaced as the majority party by the Republicans? What do you think needs to be done about it, as a Democrat?",0.8519531,0.93397313,0.78995323,0.24134557
Walter Mondale,"Well, tonight we had the first debate over the deficit. The President says itll disappear automatically. Ive said its going to take some work. I think the American people will draw their own conclusions. Secondly, Ive said that I will not support the cuts in Social Security and Medicare and the rest that the President has proposed. The President answers that it didnt happen or, if it did, it was resolved later in a commission. As the record develops, I think its going to become increasingly clear that what I am saying and where I want to take this country is exactly where the country wants to go, and the comparison of approaches is such that I think will lead to further strength.",Pres,1984,1984-10-07,1,What are the differing views on addressing the federal deficit and the proposed cuts to Social Security and Medicare?,"Mr. Mondale, isnt it possible that the American people have heard your message — and they are listening — but they are rejecting it?",0.81273496,0.9082217,0.70203376,0.07179805
Ronald Reagan,"Well, again, Im running on the record. I think sometimes Mr. Mondales running away from his. But Im running on the record of what we have asked for. Well continue to try to get things that we didnt get in a program that has already brought the rate of spending of government down from 17 percent to 6. 1 percent, a program of returning authority and autonomy to the local and State governments that has been unjustly seized by the Federal Government. And you might find those words in a Democratic platform of some years ago — I know, because I was a Democrat at that time. And I left the party eventually, because I could no longer follow the turn in the Democratic leadership that took us down an entirely different path, a path of centralizing authority in the Federal Government, lacking trust in the American people. I promised, when we took office, that we would reduce inflation. We have, to one- third of what it was. I promised that we would reduce taxes. We did, 25 percent across the board. That barely held even with — if it did that much — with the gigantic tax increase imposed in 1977. But at least it took that burden away from them. I said that we would create jobs for our people, and we did — 6 million in the last 20 or 21 months. I said that we would become respected in the world once again and that we would refurbish our national defense to the place that we could deal on the world scene and then seek disarmament, reduction of arms, and, hopefully, an elimination of nuclear weapons. We have done that. All of the things that I said we would do, from inflation being down, interest rates being down, unemployment falling, all of those things we have done. And I think this is something the American people see. I think they also know that we had a commission that came in a year ago with a recommendation on education — on excellence in education. And today, without the Federal Government being involved other than passing on to them, the school districts, the words from that commission, we find 35 States with task forces now dealing with their educational problems. We find that schools are extending the curriculum to now have forced teaching of mathematics and science and so forth. All of these things have brought an improvement in the college entrance exams for the first time in some 20 years. So, I think that many Democrats are seeing the same thing this Democrat saw; The leadership isnt taking us where we want to go.",Pres,1984,1984-10-07,1,"What achievements can be highlighted from the speaker's record in office, and how do they contrast with the current direction of the opposing party?","Mr. President, you and your party are benefiting from what appears to be an erosion of the old Democratic coalition, but you have not laid out a specific agenda to take this shift beyond November 6th. What is your program for America for the next decade, with some specificity? THE",0.8693638,0.9314818,0.7900954,0.38532612
Ronald Reagan,"There are tasks that government legitimately should enforce and tasks that government performs well, and youve named some of them. Crime has come down the last 2 years, for the first time in many, many decades that it has come down — or since weve kept records — 2 consecutive years, and last year it came down the biggest drop in crime that weve had. I think that weve had something to do with that, just as we have with the drug problem nationwide. The environment? Yes, I feel as strongly as anyone about the preservation of the environment. When we took office, we found that the national parks were so dirty and contained so many hazards, lack of safety features, that we stopped buying additional park land until we had rectified this with what was to be a 5- year program — but its just about finished already — a billion dollars. And now were going back to budgeting for additional lands for our parks. We have added millions of acres to the wilderness lands, to the game refuges. I think that were out in front of most — and I see that the red light is blinking, so I cant continue. But Ive got more.",Pres,1984,1984-10-07,1,What accomplishments has the government achieved in terms of crime reduction and environmental preservation?,"Mr. President, much of what you said affects the quality of life of many Americans — their income, the way they live, and so forth — but theres an aspect to quality of life that lies beyond the private sector which has to do with our neighborhoods, our cities, our streets, our parks, our environment. In those areas, I have difficulty seeing what your program is and what you feel the Federal responsibility is in these areas of the quality of life in the public sector that affects everybody, and even enormous wealth by one individual cant create the kind of environment that he might like. THE",0.7800853,0.92602515,0.78776085,0.34024918
Ronald Reagan,"I have believed that in the appointment of judges that all that was specified in the party platform was that they respect the sanctity of human life. Now, that I would want to see in any judge and with regard to any issue having to do with human life. But with regard to abortion, and I have a feeling that this is — theres been some reference without naming it here in the remarks of Mr. Mondale tied to injecting religion into government. With me, abortion is not a problem of religion, its a problem of the Constitution. I believe that until and unless someone can establish that the unborn child is not a living human being, then that child is already protected by the Constitution, which guarantees life, liberty, and the pursuit of happiness to all of us. And I think that this is what we should concentrate on, is trying — I know there were weeks and weeks of testimony before a Senate committee, there were medical authorities, there were religious — there were clerics there — everyone talking about this matter of prolife. And at the end of all of that, not one shred of evidence was introduced that the unborn child was not alive. We have seen premature births that are now grown- up, happy people going around. Also, there is a strange dichotomy in this whole position about our courts ruling that abortion is not the taking of a human life. In California, sometime ago, a man beat a woman so savagely that her unborn child was born dead with a fractured skull, and the California State Legislature unanimously passed a law that was signed by the then- Democratic Governor — signed a law that said that any man who so abuses a pregnant woman that he causes the death of her unborn child shall be charged with murder. Now, isnt it strange that that same woman could have taken the life of her unborn child, and it was abortion and not murder, but if somebody else does it, thats murder? And it used the term “death of the unborn child. ” So, this has been my feeling about abortion, that we have a problem now to determine — and all the evidence so far comes down on the side of the unborn child being a living human being.",Pres,1984,1984-10-07,1,What is the argument regarding the legal status of unborn children in relation to abortion and the Constitution?,"Id like to turn to an area that I think few people enjoy discussing, but that we probably should tonight because the positions of the two candidates are so clearly different and lead to very different policy consequences — and that is abortion and right to life. Im exploring for your personal views of abortion and specifically how you would want them applied as public policy. First, Mr. President. Do you consider abortion murder or a sin? And second, how hard would you work — what kind of priority would you give in your second term legislation to make abortion illegal? And specifically, would you make certain, as your party platform urges, that Federal justices that you appoint be prolife? THE",0.79692495,0.92142373,0.7812377,0.44675452
Ronald Reagan,"The laws regarding that always were State laws. It was only when the Supreme Court handed down a decision that the Federal Government intervened in what had always been a State policy. Our laws against murder are State laws. So, I would think that this would be the point of enforcement on this. As I say, I feel that we have a problem here to resolve. And no one has approached it from that matter. It does not happen that the church that I belong to had that as part of its dogma. I know that some churches do. Now, it is a sin if youre taking a human life. At the same time, in our Judeo- Christian tradition, we recognize the right of taking a human life in self- defense. And therefore, Ive always believed that a mother, if medically it is determined that her life is at risk if she goes through with the pregnancy, she has a right then to take the life of even her own unborn child in defense of her own.",Pres,1984,1984-10-07,1,What is the appropriate legal framework for addressing the issue of abortion in relation to state laws and individual rights?,"A two- part followup. Do I take it from what youve said about the platform, then, that you dont regard the language and dont regard in your own appointments, abortion position a test of any kind for justices — that it should be? And also, if abortion is made illegal, how would you want it enforced? Who would be the policing units that would investigate? And would you want the women who have abortions to be prosecuted? THE",0.7804988,0.9292785,0.7658303,0.5825938
Walter Mondale,"This is one of the most emotional and difficult issues that could possibly be debated. I think your questions, however, underscore the fact there is probably no way that government should or could answer this question in every individual case and in the private lives of the American people. The constitutional amendment proposed by President Reagan would make it a crime for a woman to have an abortion if she had been raped or suffered from incest. Is it really the view of the American people, however you feel on the question of abortion, that government ought to be reaching into your livingrooms and making choices like this? I think it cannot work, wont work, and will lead to all kinds of cynical evasions of the law. Those who can afford to have them will continue to have them. The disadvantaged will go out in the back alley as they used to do. I think these questions are inherently personal and moral, and every individual instance is different. Every American should be aware of the seriousness of the step. But there are some things that government can do and some things they cannot do. Now, the example that the President cites has nothing to do with abortion. Somebody went to a woman and nearly killed her. Thats always been a serious crime and always should be a serious crime. But how does that compare with the problem of a woman who is raped? Do we really want those decisions made by judges whove been picked because they will agree to find the person guilty? I dont think so, and I think its going in exactly the wrong direction. In America, on basic moral questions we have always let the people decide in their own personal lives. We havent felt so insecure that weve reached for the club of state to have our point of view. Its been a good instinct. And were the most religious people on Earth. One final point; President Reagan, as Governor of California, signed a bill which is perhaps the most liberal proabortion bill of any State in the Union.",Pres,1984,1984-10-07,1,"What role should the government play in personal and moral decisions such as abortion, especially in cases of rape and incest?","Mr. Mondale, to turn to you, do you consider abortion a murder or a sin? And bridging from what President Reagan said, he has written that if society doesnt know whether life does — human life, in fact, does begin at conception, as long as there is a doubt, that the unborn child should at least be given the benefit of the doubt and that there should be protection for that unborn child.",0.76689124,0.92606425,0.76623994,0.43208238
Walter Mondale,"The basic decision of the Supreme Court is that each person has to make this judgment in her own life, and thats the way its been done. And its a personal and private, moral judgment. I dont know the answer to when life begins. And its not that simple, either. Youve got another life involved. And if its rape, how do you draw moral judgments on that? If its incest, how do you draw moral judgments on that? Does every woman in America have to present herself before some judge picked by Jerry Falwell to clear her personal judgment? It wont work. [Applause]",Pres,1984,1984-10-07,1,How should individuals approach the complex moral decisions surrounding the issue of when life begins and related circumstances?,"But if I can get you back for a moment on my point, which was the question of when human life begins — a two- part followup. First of all, at what point do you believe that human life begins in the growth of a fetus? And second of all, you said that government shouldnt be involved in the decisions. Yet there are those who would say that government is involved, and the consequence of the involvement was 1. 5 million abortions in 1980. And how do you feel about that?",0.8198433,0.91246545,0.72421145,0.46978378
Walter Mondale,"In my opinion, as we deal with this deficit, people from about $70, 000 a year on down have to be dealt with very, very carefully, because they are the ones who didnt get any relief the first time around. Under the 1981 tax bill, people making $200, 000 a year got $60, 000 in tax relief over 3 years, while people making $30, 000 a year, all taxes considered, got no relief at all or their taxes actually went up. Thats why my proposal protects everybody from $25, 000 a year or less against any tax increases, and treats those $70, 000 and under in a way that is more beneficial than the way the President proposes with a sales tax or a flat tax. What does this mean in real life? Well, the other day, Vice President Bush disclosed his tax returns to the American people. Hes one of the wealthiest Americans, and hes our Vice President. In 1981 I think he paid about 40 percent in taxes. In 1983, as a result of these tax preferences, he paid a little over 12 percent, 12. 8 percent in taxes. That meant that he paid a lower percent in taxes than the janitor who cleaned up his office or the chauffeur who drives him to work. I believe we need some fairness. And thats why Ive proposed what I think is a fair and a responsible proposal that helps protect these people whove already got no relief or actually got a tax increase.",Pres,1984,1984-10-07,1,How should tax policies be revised to ensure fairness for lower-income individuals while addressing the deficit?,"Thank you. Mr. Mondale, let me ask you about middle- class Americans and the taxes they pay. Now, Im talking not about the rich or the poor — I know your views on their taxes — but about families earning 25, 000 to 45, 000 a year. Do you think that those families are overtaxed or undertaxed by the Federal Government?",0.7559601,0.92283344,0.76008874,0.4356262
Walter Mondale,"The first thing is, everybody 25, 000 and under would have no tax increase. Mr. Reagan, after the election, is going to have to propose a tax increase, and you will have to compare what he proposes. And his Secretary of the Treasury said hes studying a sales tax or a value- added tax. Theyre the same thing. They hit middle- and moderate- income Americans and leave wealthy Americans largely untouched. Up until about $70, 000, as you go up the ladder, my proposals will be far more beneficial. As soon as we get the economy on a sound ground as well, Id like to see the total repeal of indexing. I dont think we can do that for a few years. But at some point, we want to do that as well.",Pres,1984,1984-10-07,1,What are the proposed changes to the tax system and how will they impact different income groups?,"It sounds as if you are saying you think this group of taxpayers making 25, 000 to 45, 000 a year is already overtaxed, yet your tax proposal would increase their taxes. I think your aides have said those earning about 25, 000 to 35, 000, their tax rate would go up — their tax bill would go up a hundred dollars, and from 35, 000 to 45, 000, more than that, several hundred dollars. Wouldnt that stifle their incentive to work and invest and so on, and also hurt the recovery?",0.8060472,0.92217886,0.73786336,0.5204818
Ronald Reagan,"You know, I wasnt going to say this at all, but I cant help it. There you go again. [Laughter] I dont have a plan to tax — or increase taxes. Im not going to increase taxes. I can understand why you are, Mr. Mondale, because as a Senator you voted 16 times to increase taxes. Now, I believe that our problem has not been that anybody in our country is undertaxed; its that government is overfed. And I think that most of our people — this is why we had a 25- percent tax cut across the board which maintained the same progressivity of our tax structure in the brackets on up. And, as a matter of fact, it just so happens that in the quirks of administering these taxes, those above $50, 000 actually did not get quite as big a tax cut percentage- wise as did those from 50, 000 down. From 50, 000 down, those people paid two- thirds of the taxes, and those people got two- thirds of the tax cut. Now, the Social Security tax of 77 — this indeed was a tax that hit people in the lower brackets the hardest. It had two features. It had several tax increases phased in over a period of time — there are two more yet to come between now and 1989. At the same time every year, it increased the amount of money — virtually every year, there may have been one or two that were skipped in there — that was subject to that tax. Today it is up to about $38, 000 of earnings that is subject to the payroll tax for Social Security. And that tax, there are no deductions, so a person making anywhere from 10, 15, 20 — theyre paying that tax on the full gross earnings that they have after they have already paid an income tax on that same amount of money. Now, I dont think that to try and say that we were taxing the rich, and not the other way around, it just doesnt work out that way. The system is still where it was with regard to the progressivity, as Ive said, and that has not been changed. But if you take it in numbers of dollars instead of percentage, yes, you could say, well, that person got 10 times as much as this other person. Yes, but he paid 10 times as much, also. But if you take it in percentages, then you find out that it is fair and equitable across the board.",Pres,1984,1984-10-07,1,What is the speaker's position on taxation and its fairness across different income brackets?,"Mr. President, let me try this on you. Do you think middle- income Americans are overtaxed or undertaxed? THE",0.89981586,0.9202652,0.73298025,0.3505357
Ronald Reagan,"Yes, I had used — “last resort” would always be with me. If you got the Government down to the lowest level, that you yourself could say it could not go any lower and still perform the services for the people, and if the recovery was so complete that you knew you were getting the ultimate amount of revenues that you could get through that growth, and there was still some slight difference there between those two lines, then I had said once that, yes, you would have to then look to see if taxes should not be adjusted. I dont foresee those things happening, so I say with great confidence Im not going to go for a tax. With regard to assailing Mr. Bush about his tax problems and the difference from the tax he once paid and then the later tax he paid, I think if you looked at the deductions, there were great legal expenses in there — had to do, possibly, with the sale of his home, and they had to do with his setting up of a blind trust. All of those are legally deductions, deductible in computing your tax, and it was a 1- year thing with him.",Pres,1984,1984-10-07,1,Under what circumstances would tax adjustments be considered necessary?,"I thought I caught, Mr. President, a glimmer of a stronger statement there in your answer than youve made before. I think the operative position you had before was that you would only raise taxes in a second term as a last resort, and I thought you said flatly that “Im not going to raise taxes. ” Is that what you meant to say, that you will not — that you will flatly not raise taxes in your second term as President? THE",0.78461087,0.87727994,0.62058324,0.35293072
