speaker,text,type,election_year,date,candidate,qud,question,similarity_cls,similarity_max,similarity_mean,similarity_sbert
Mitt Romney,"Well, actually its — its — its a lengthy description. But, number one, preexisting conditions are covered under my plan. Number two, young people are able to stay on their family plan. Thats already offered in the private marketplace. You dont have to have the government mandate that for that to occur. But lets come back to something the president and I agree on, which is the key task we have in health care is to get the cost down so its more affordable for families. And then he has as a model for doing that a board of people at the government, an unelected board, appointed board, who are going to decide what kind of treatment you ought to have. (CROSSTALK)",Pres,2012,2012-10-03,1,What features of the health care plan address preexisting conditions and support young people in maintaining coverage?,if Obamacare is repealed. How would you replace it?,0.86476076,0.89079934,0.61746365,0.3759207
Mitt Romney,"In my opinion, the government is not effective in — in bringing down the cost of almost anything. As a matter of fact, free people and free enterprises trying to find ways to do things better are able to be more effective in bringing down the cost than the government will ever be. Your example of the Cleveland Clinic is my case in point, along with several others I could describe. This is the private market. These are small — these are enterprises competing with each other, learning how to do better and better jobs. I used to consult to businesses — excuse me, to hospitals and to health care providers. I was astonished at the creativity and innovation that exists in the American people. In order to bring the cost of health care down, we dont need to have a board of 15 people telling us what kinds of treatments we should have. We instead need to put insurance plans, providers, hospitals, doctors on target such that they have an incentive, as you say, performance pay, for doing an excellent job, for keeping costs down, and thats happening. Innermountain Healthcare does it superbly well, Mayo Clinic is doing it superbly well, Cleveland Clinic, others.",Pres,2012,2012-10-03,1,"How can the private sector, rather than the government, effectively reduce healthcare costs?",if Obamacare is repealed. How would you replace it?,0.8637181,0.89557326,0.6681548,0.47878167
Mitt Romney,"But the right answer is not to have the federal government take over health care and start mandating to the providers across America, telling a patient and a doctor what kind of treatment they can have. Thats the wrong way to go. The private market and individual responsibility always work best.",Pres,2012,2012-10-03,1,What is the appropriate approach to health care reform in the United States?,if Obamacare is repealed. How would you replace it?,0.90029156,0.8976896,0.72056025,0.5787578
Barack Obama,"Well, I definitely think there are differences.",Pres,2012,2012-10-03,1,What are the key differences being referred to?,"Role of government. And it is — you are first on this, Mr. President. And the question is this. Do you believe, both of you — but you had the first two minutes on this, Mr. President — do you believe theres a fundamental difference between the two of you as to how you view the mission of the federal government?",0.8474357,0.8851552,0.6846905,0.2635306
Barack Obama,"The first role of the federal government is to keep the American people safe. Thats its most basic function. And as commander- in- chief, that is something that Ive worked on and thought about every single day that Ive been in the Oval Office. But I also believe that government has the capacity, the federal government has the capacity to help open up opportunity and create ladders of opportunity and to create frameworks where the American people can succeed. Look, the genius of America is the free enterprise system and freedom and the fact that people can go out there and start a business, work on an idea, make their own decisions.",Pres,2012,2012-10-03,1,"What is the primary role of the federal government, and how can it foster opportunities for the American people?","Role of government. And it is — you are first on this, Mr. President. And the question is this. Do you believe, both of you — but you had the first two minutes on this, Mr. President — do you believe theres a fundamental difference between the two of you as to how you view the mission of the federal government?",0.8574517,0.9324387,0.7508007,0.5440036
Barack Obama,"But as Abraham Lincoln understood, there are also some things we do better together. So, in the middle of the Civil War, Abraham Lincoln said, lets help to finance the Transcontinental Railroad, lets start the National Academy of Sciences, lets start land grant colleges, because we want to give these gateways of opportunity for all Americans, because if all Americans are getting opportunity, were all going to be better off. That doesnt restrict peoples freedom. That enhances it. And so what Ive tried to do as president is to apply those same principles. And when it comes to education what Ive said is weve got to reform schools that are not working. We use something called Race to the Top. Wasnt a top- down approach, Governor. What weve said is to states, well give you more money if you initiate reforms. And as a consequence, you had 46 states around the country who have made a real difference. But what Ive also said is lets hire another 100, 000 math and science teachers to make sure we maintain our technological lead and our people are skilled and able to succeed. And hard- pressed states right now cant all do that. In fact weve seen layoffs of hundreds of thousands of teachers over the last several years, and Governor Romney doesnt think we need more teachers. I do, because I think that that is the kind of investment where the federal government can help. It cant do it all, but it can make a difference. And as a consequence well have a better trained workforce and that will create jobs because companies want to locate in places where weve got a skilled workforce.",Pres,2012,2012-10-03,1,How can the federal government support education reforms and investments in teaching to ensure a skilled workforce and economic growth?,"Role of government. And it is — you are first on this, Mr. President. And the question is this. Do you believe, both of you — but you had the first two minutes on this, Mr. President — do you believe theres a fundamental difference between the two of you as to how you view the mission of the federal government?",0.8099918,0.9195432,0.6513219,0.18321462
Mitt Romney,"Well, first, I love great schools. Massachusetts, our schools are ranked number one of all 50 states. And the key to great schools, great teachers. So I reject the idea that I dont believe in great teachers or more teachers. Every school district, every state should make that decision on their own. The role of government; Look behind us. The Constitution and the Declaration of Independence. The role of government is to promote and protect the principles of those documents.",Pres,2012,2012-10-03,1,What is the role of government in supporting education and the quality of teachers?,"Role of government. And it is — you are first on this, Mr. President. And the question is this. Do you believe, both of you — but you had the first two minutes on this, Mr. President — do you believe theres a fundamental difference between the two of you as to how you view the mission of the federal government?",0.8383415,0.90849614,0.68150043,0.3006274
Mitt Romney,"First, life and liberty. We have a responsibility to protect the lives and liberties of our people, and that means a military second to none. I do not believe in cutting our military. I believe in maintaining the strength of Americas military. Second, in that line that says we are endowed by our creator with our rights, I believe we must maintain our commitment to religious tolerance and freedom in this country. That statement also says that we are endowed by our creator with the right to pursue happiness as we choose. I interpret that as, one, making sure that those people who are less fortunate and cant care for themselves are cared by — by one another. Were a nation that believes that were all children of the same god and we care for those that have difficulties, those that are elderly and have problems and challenges, those that are disabled. We care for them. And we — we look for discovery and innovation, all these things desired out of the American heart to provide the pursuit of happiness for our citizens. But we also believe in maintaining for individuals the right to pursue their dreams and not to have the government substitute itself for the rights of free individuals. And what were seeing right now is, in my view, a — a trickle- down government approach, which has government thinking it can do a better job than free people pursuing their dreams. And its not working. And the proof of that is 23 million people out of work. The proof of that is 1 out of 6 people in poverty. The proof of that is weve gone from 32 million on food stamps to 47 million on food stamps. The proof of that is that 50 percent of college graduates this year cant find work.",Pres,2012,2012-10-03,1,"What are the key principles that should guide the United States in protecting lives, maintaining military strength, and ensuring individual rights and opportunities for its citizens?","Role of government. And it is — you are first on this, Mr. President. And the question is this. Do you believe, both of you — but you had the first two minutes on this, Mr. President — do you believe theres a fundamental difference between the two of you as to how you view the mission of the federal government?",0.85589445,0.9259571,0.72667754,0.28433868
Mitt Romney,"Well, the primary responsibility for education is — is, of course, at the state and local level. But the federal government also can play a very important role. And I — and I agree with Secretary Arne Duncan, hes — some ideas hes put forward on Race to the Top, not all of them, but some of them I agree with and — and congratulate him for pursuing that. The federal government can get local and — and state schools to do a better job. My own view, by the way, is Ive added to that. I happen to believe, I want the kids that are getting federal dollars from IDEA or Title I — these are disabled kids or — or — or poor kids or — or lower- income kids, rather, I want them to be able to go to the school of their choice. So all federal funds, instead of going to the — to the state or to the school district, Id have go, if you will, follow the child and let the parent and the child decide where to send their — their — their student.",Pres,2012,2012-10-03,1,What role should the federal government play in improving education at the state and local levels?,How do — education. Does the federal government have a responsibility to improve the quality of public education in America?,0.9298425,0.94428444,0.8717284,0.77590793
Barack Obama,"Well, as Ive indicated, I think that it has a significant role to play. Through our Race to the Top program, weve worked with Republican and Democratic governors to initiate major reforms, and theyre having an impact right now.",Pres,2012,2012-10-03,1,What impact is the Race to the Top program having on educational reforms?,How do — education. Does the federal government have a responsibility to improve the quality of public education in America?,0.899523,0.9225739,0.81640935,0.49434388
Barack Obama,"You know, this is where budgets matter, because budgets reflect choices. So when Governor Romney indicates that he wants to cut taxes and potentially benefit folks like me and him, and to pay for it were having to initiate significant cuts in federal support for education, that makes a difference. You know, his — his running mate, Congressman Ryan, put forward a budget that reflects many of the principles that Governor Romneys talked about. And it wasnt very detailed. This seems to be a trend. But — but what it did do is to — if you extrapolated how much money were talking about, youd look at cutting the education budget by up to 20 percent.",Pres,2012,2012-10-03,1,What are the implications of Governor Romney's tax cuts on federal education funding?,Do you think you have a difference with your views and — and those of Governor Romney on — about education and the federal government?,0.89124715,0.9332483,0.7690754,0.7191283
Barack Obama,"When it comes to community colleges, we are seeing great work done out there all over the country because we have the opportunity to train people for jobs that exist right now. And one of the things I suspect Governor Romney and I probably agree on is getting businesses to work with community colleges so that theyre setting up their training programs…",Pres,2012,2012-10-03,1,How can community colleges collaborate with businesses to effectively train individuals for current job opportunities?,Do you think you have a difference with your views and — and those of Governor Romney on — about education and the federal government?,0.86585945,0.89627635,0.6712013,0.14523299
Mitt Romney,"Jim, I had the great experience — it didnt seem like it at the time — of being elected in a state where my legislature was 87 percent Democrat. And that meant I figured out from day one I had to get along and I had to work across the aisle to get anything done. We drove our schools to be number one in the nation. We cut taxes 19 times.",Pres,2012,2012-10-03,1,How did you manage to achieve significant successes in a predominantly Democratic legislature?,"Many of the legislative functions of the federal government right now are in a state of paralysis as a result of partisan gridlock. If elected, in your case, if re- elected, in your case, what would you do about that? Governor?",0.88689613,0.91310483,0.76586246,0.34683448
Mitt Romney,"We — as president, I will sit on day one — actually, the day after I get elected — Ill sit down with leaders — the Democratic leaders, as well as Republican leaders, and continue — as we did in my state — we met every Monday for a couple hours, talked about the issues and the challenges in the — in the — in our state in that case. We have to work on a collaborative basis, not because were going to compromise our principle, but because theres common ground. And the challenges America faces right now — look, the reason Im in this race is there are people that are really hurting today in this country. And we face — this deficit could crush the future generations. Whats happening in the Middle East, there are developments around the world that are of real concern.",Pres,2012,2012-10-03,1,How will the president foster collaboration among political leaders to address critical challenges facing the nation?,But what would you do as president?,0.8696639,0.88591534,0.6297689,0.37851614
Barack Obama,"Well, first of all, I think Governor Romneys going to have a busy first day, because hes also going to repeal Obamacare, which will not be very popular among Democrats as youre sitting down with them. (LAUGHTER) But, look, my philosophy has been, I will take ideas from anybody, Democrat or Republican, as long as theyre advancing the cause of making middle- class families stronger and giving ladders of opportunity to the middle class. Thats how we cut taxes for middle- class families and small businesses. Thats how we cut a trillion dollars of spending that wasnt advancing that cause. Thats how we signed three trade deals into law that are helping us to double our exports and sell more American products around the world. Thats how we repealed “dont ask/dont tell. ” Thats how we ended the war in Iraq, as I promised, and thats how were going to wind down the war in Afghanistan. Thats how we went after Al Qaida and bin Laden. So weve — weve seen progress even under Republican control of the House of Representatives. But, ultimately, part of being principled, part of being a leader is, A, being able to describe exactly what it is that you intend to do, not just saying, “Ill sit down, ” but you have to have a plan. Number two, whats important is occasionally youve got to say no, to — to — to folks both in your own party and in the other party. And, you know, yes, have we had some fights between me and the Republicans when — when they fought back against us reining in the excesses of Wall Street? Absolutely, because that was a fight that needed to be had. When — when we were fighting about whether or not we were going to make sure that Americans had more security with their health insurance and they said no, yes, that was a fight that we needed to have.",Pres,2012,2012-10-03,1,What is the approach to achieve progress for middle-class families while navigating partisan challenges?,"Many of the legislative functions of the federal government right now are in a state of paralysis as a result of partisan gridlock. If elected, in your case, if re- elected, in your case, what would you do about that? Governor?",0.84915245,0.9145197,0.7113921,0.2988448
