speaker,text,type,election_year,date,candidate,qud,question,similarity_cls,similarity_max,similarity_mean,similarity_sbert
Michael Dukakis,"No, I dont think there is. There are two very different issues here, and theyve got to be dealt with separately. Im opposed to the death penalty. I think everybody knows that. Im also very tough on violent crime. And thats one of the reasons why my state has cut crime by more than any other industrial state in America. Its one of the reasons why we have the lowest murder rate of any industrial state in the country. Its one of the reasons why we have a drug education and prevention program that is reaching out and helping youngsters all over our state, the kind of thing I want to do as president of the United States. You know, the vice president says he wants to impose the death penalty on drug traffickers, and yet his administration has a federal furlough program which is one of the most permissive in the country, which gave last year 7, 000 furloughs to drug traffickers and drug pushers, the same people that he says he now wants to execute. The issue of abortion is a very difficult issue, one that I think that we all have to wrestle with, we have to come to terms with. I dont favor abortion. I dont think its a good thing. I dont think most people do. The question is who makes the decision. And I think it has to be the woman, in the exercise of her own conscience and religious beliefs, that makes that decision.",Pres,1988,1988-09-25,1,What is your stance on the death penalty and how does it relate to your approach to crime and abortion?,"Governor Dukakis, is there a conflict between your opposition to the death penalty and your support for abortion on demand, even though in the minds of many people, thats also killing?",0.92183006,0.93970406,0.8438033,0.60320854
George H. W. Bush,"I havent sorted out the penalties. But I do know, I do know that I oppose abortion. And I favor adoption. And if we can get this law changed, everybody should make the extraordinary effort to take these kids that are unwanted and sometimes aborted, take the – let them come to birth, and then put them in a family where they will be loved. And you see, yes, my position has evolved. And its continuing to evolve, and its evolving in favor of life. And I have had a couple of exceptions that I support – rape, incest and the life of the mother. Sometimes people feel a little uncomfortable talking about this, but its much clearer for me now. As Ive seen abortions sometimes used as a birth control device, for heavens sakes. See the millions of these killings accumulate, and this is one where you can have an honest difference of opinion. We certainly do. But no, Im for the sanctity of life, and once that illegality is established, then we can come to grips with the penalty side, and of course theres got to be some penalties to enforce the law, whatever they may be.",Pres,1988,1988-09-25,1,"What is your stance on abortion, and what alternatives do you support?","Yes. Mr. Vice President, Id like to stay with abortion for just a moment if I might. Over the years you have expressed several positions, while opposing nearly all forms of government payment for it. You now say that you support abortion only in cases of rape, incest, or threat to a mothers life, and you also support a constitutional amendment that if ratified would outlaw most abortions. But if abortions were to become illegal again, do you think that the women who defy the law and have them anyway, as they did before it was okayed by the Supreme Court, and the doctors who perform them should go to jail?",0.8315464,0.9174541,0.74656934,0.57556224
George H. W. Bush,"One of the reasons, and I first would like to know which programs youre talking about, and then we could talk on the merits of the programs. But, you see, my fundamental philosophy is give local and state government as much control as possible. That might be the explanation, if you tell me the program. I do strongly support the WIC program. I think it is good. I think part of the answer to this haunting of these children that are out there and suffering lies in extension of Medicaid, to challenge the states, and maybe were going to have to enforce more on the states in terms of Medicaid taking care of these. But, Peter, so much of it is, gets into a whole other phase of things. The neighborhood, the kind of environment people are growing up in, and that leads me to the programs Im talking about in terms of education. I think that part of it is the crime infested neighborhoods, and thats why Im a strong believer in trying to control crimes in the neighborhood, why I was so pleased to be endorsed by the policemen on the beat, the Boston Police Department the other day. I think they understand my commitment to helping them in the neighborhoods. And so its a combination of these things. But do not erode out of the system the thousand points of light. The people that are out there trying to help these kids, the programs like cities and schools, the work that Barbara Bush is doing so people can learn to read in this country and then go on and break this cycle of poverty. Im for Head Start and moving that up. And Ive already made a proposal – and yes, it will cost some money. But I favor that. So these are the combination of things I want, and the fact that I dont think the federal government can endorse a $35 billion program does not mean I have less compassion than the person who endorses such a program.",Pres,1988,1988-09-25,1,"What is your perspective on the role of federal, state, and local governments in addressing social programs and the needs of disadvantaged children?","Mr. Vice President, Im struck by your discussion of women and the sanctity of life. And it leads me to recall your own phrase, that you are haunted by the lives which children in our inner cities live. Certainly the evidence is compelling. Theres an explosion of single parent families. And by any measure, these single parent families, many with unwanted children, are the source of poverty, school drop outs, crime, which many people in the inner city simply feel is out of control. If it haunts you so, why over the eight years of the Reagan- Bush administration have so many programs designed to help the inner cities been eliminated or cut?",0.8848249,0.9356997,0.81419605,0.4072699
Michael Dukakis,"Well, I said a few minutes ago, Peter, that you could improve the lives of families and youngsters and save money at the same time. Welfare reform is one way to do it. If we invest in job training, in child care for those youngsters, in some extended health benefits so that that mother and her kids dont lose their health benefits when she goes to work, we can help literally hundreds of thousands, if not millions of families, to get off of welfare, to become independent and self- sufficient, to be taxpaying citizens, and to improve their lives, the quality of lives, their futures, and the futures of those children. Thats just one example of how you can save money and improve the quality of life at the same time. In my own state, for example, we now have that universal health care system, which the vice president opposes, I think very unwisely. One of the greatest barriers to opportunity for a family and for those children is the threat that they mat lose their health insurance. Think about that father down there in Houston who has to tell his youngster that he cant play little league ball that he cant go out on the ball field because hes afraid hes going to get hurt. And yet, Mr. Bush says well, I dont think we ought to expect business to provide health insurance for their employees, when responsible employers, a majority of employers in this country do and are paying more for their insurance to reimburse hospitals for free care on account of people that are not insured, that have to go to that hospital. So these are the ways that you help families, you help youngsters to live better lives, and more decent lives. Were ready to go to work at the state and local level, all of us. I know the private sector is. People are all over the country. But it takes presidential leadership. It takes a commitment to being involved and the leading. And thats the kind of presidency I want to lead.",Pres,1988,1988-09-25,1,How can welfare reform and targeted investments improve the quality of life for families while simultaneously saving money?,"Governor, the crisis is no less a crisis for you if you are elected president. Where would you get the money to devote to the inner cities which is clearly needed. And can you be specific about the programs not only youd reinstate, but the more imaginative ones that youd begin.",0.7644707,0.91262233,0.7215033,0.35526758
Michael Dukakis,"Of course not. Of course thats a charge thats always made against any governor who runs for the presidency. I think it was one of the things that Mr. Bush said about Mr. Reagan back in 1980. Remember that, George? And yet some of our finest presidents, some of our strongest international leaders were governors- Franklin Roosevelt, Woodrow Wilson, Theodore Roosevelt. Its not the amount of time you spend in Washington. Its not the length of your resume. Its your strength, its your values, its the quality of the people you pick. Its your understanding of the forces of change that are sweeping the world, and whether or not youre in a position to provide leadership to make those forces of change work for us and not against us. The vice president has a long resume. But it didnt stop him from endorsing the sale of arms to the Ayatollah. And we now know that he was not out of the loop; he was in meeting after meeting listening to Secretary Shultz and Secretary Weinberger opposing that, and yet he supported it. His experience didnt prevent him from participating or involving or in some way being involved in the relationship between this government and Mr. Noriega and drug trafficking in Panama. He went to Philippines in the early 80Ï€s and commended Ferdinand Macros for his commitment to democracy. And he continues to support a failed policy in Central America which is getting worse and worse, and which has in fact increased Cuban and Soviet influence in that region. So I dont believe that the fact youve got that long resume or had that experience is the real question. The question is values; the question is strength, the question is your willingness to provide the kind of leadership that must be provided. Im ready to provide that leadership. I want to be the commander in chief of this country. I think it take fresh leadership now, and an understanding of those forces of change to provide the kind of strength that we need, and perhaps the vice president can explain what he was doing when he supported the trading of arms to terrorist nation, and his involvement in Panama and that endorsement of Mr. Macros. But I dont think its just experience that makes the difference. Its strength; its values.",Pres,1988,1988-09-25,1,What qualities are more important for presidential leadership than experience?,"Governor, the vice president continually refers to your lack of experience, weakness, naivete on foreign policy and national security matters. He says you are prepared to eliminate weapons system that will result in the unilateral disarmament of this country. Is that true?",0.8505955,0.89672863,0.6532518,0.33016968
George H. W. Bush,"I dont think its a question of eliminating. I can tell him some Im against. A- 6F, for example. DIVAD. And I can go on and on. Minuteman III, penetration systems. I mean, theres plenty of them that I oppose, but what I am not going to do, when we are negotiating with the Soviet Union, sitting down talking to Mr. Gorbachev about how we achieve a 50 percent reduction in our strategic weapons, Im not going to give away a couple of aces I that very tough card game. Im simply not going to do that. And under me, when I lead this country, the secretary of defense is going to have to make the choices, between how we keep, how we protect the survivability of our nuclear deployment on the Midgetman missile, or on the Minuteman, whatever it is. Were going to have to- the MX. Were going to have to do that. Its Christmas. (Laughter)",Pres,1988,1988-09-25,1,What is the approach to be taken regarding strategic weapons negotiations with the Soviet Union while maintaining a strong defense posture?,"Mr. Vice President, the governor has suggested that youve never met a weapons system that you didnt like or want. Are you prepared to tell the voters one system in this time of tight budgetary restraints and problems at the Pentagon that youd be willing to cut or even eliminate that wouldnt endanger national security?",0.79064655,0.91562474,0.73063856,0.34704643
George H. W. Bush,"What I think we ought to do is take a look at perestroika and glasnost, welcome them, but keep our eyes open. Be cautious. Because the Soviet change is not fully established yet. Yes, I think its fine to do business with them. And, so, Im encouraged with what I see when I talk to Mr. — what I hear when I talk to Mr. Gorbachev and Mr. Shevardnadze, but can they pull it off. And when they have a – they a – deals that are good for us, as China started to do– the changes in China since Barbara and I lived there is absolutely amazing, in terms of incentive, in partnership and things of this nature. And now the Soviet Union seems to be walking down that same path. We should encourage that. We ought to say this is good. But where I differ with my opponent is I am not going to make unilateral cuts in our strategic defend systems or support some freeze when they have superiority. Im not going to do that, because I think the jury is still out on the Soviet experiment. And the interesting place- one of the things that fascinates me about this perestroika and glasnost is wheats going to happen in Eastern Europe. You see the turmoil in Poland today. And I think we have enormous opportunity for trade. I dont want to go back to the Carter grain embargo on the Soviets. We are once again reliable suppliers and I would never use food as a political tool like our predecessors did. But this is an exciting time. But all Im suggesting is lets not be naÃ¯ve in dealing with the Soviets and make a lot of unilateral cuts hoping against hope that they will match our bid. Look at the INF treaty. And if we havent learned from the negotiating history on that, well never learn. The freeze people were wrong. The Reagan- Bush administration was right.",Pres,1988,1988-09-25,1,What is the appropriate approach for the United States in dealing with the changes in the Soviet Union while ensuring national security?,"Well, Mr. Vice President, you said youve met with Secretary General Gorbachev, youve met with Mr. Shevardnadze, but for the last forty years Americans have been taught to regard the Soviet Union as the enemy. Yet, President Reagan has signed two arms control treaties and hes promised to share Star Wars technology with the very country he once called the evil empire. So, perhaps you can tell us this evening, should we be doing a lot to help the economics and the social development of a country that we have so long regarded as an adversary?",0.7386459,0.93106866,0.8180716,0.4071351
Michael Dukakis,"No, theres been no change of heart. I said from the beginning that we ought to continue research into the strategic system at about the level that was added in 1983, thats about a billion dollars a year. But I dont know of any reputable scientist who believed that this system, at least as originally conceived could possibly work, this notion of some kind of astrodome over ourselves that could protect us from enemy attack. It makes real sense. And as a matter of fact, the system that the administration is now talking about is very different from the one that was originally proposed in 1983. So, Im for continued research, but I also want strong conventional forces. Now, the other day, Mr. Bush said, â‰¥Well, if we continue with Star War- Star Wars- we have to cut some place. â‰¤ He hasnt told us where. We know where theyre cutting. We know where youre cutting right now. Youre cutting into the fiber and muscle of our conventional forces. Youre cutting back on maintenance and equipment. An Air Force General not too long ago in Europe who said that pretty soon wed have airplanes without engines, tank commanders who cant drive their tanks more than three- quarters of a mile, because they dont have enough fuel. Coast Guard cutters tied up at the dock this summer, not patrolling. Theyre supposed to be our first line of defense against drugs and the war against drugs, because they dont have enough fuel. You have to make choices. Were not making those choices. And to spend billions and billions of dollars as Mr. Bush apparently wants to, although, he, himself has been all over the lot on this issue lately- on Star Wars- in my judgment makes no sense at all. We need a strong, credible, effective nuclear deterrent. We have 13, 000 strategic nuclear warheads right now on land, on sea and in the air, enough to blow up the Soviet Union forty times over. They have about 12, 000. So, weve got to move forward with those negotiations, get the level of strategic weapons down. But to continue to commit billions to this system makes no sense at all and I think Mr. Bush has been reconsidering his position over the course of the past few weeks. Thats- at least thats what I read. Maybe hell tell us where he stand on it tonight.",Pres,1988,1988-09-25,1,What is your position on the current research into the strategic defense system and its implications for conventional military forces?,"Yes. Governor Dukakis, speaking of seeming changes of position, you have gone from calling the Strategic Defense Initiative, or Star Wars, a fantasy and a fraud, to saying recently that you would continue SDI research and might even deploy the system if Congress supported such a move. Why the change of heart?",0.90632284,0.9357494,0.8144535,0.35785717
Michael Dukakis,"Peter, its one of the most agonizing decisions a president has to make. These are American citizens, we care deeply about them. Their families care deeply about them, want them back and understandably so and we want to do everything we can to bring them back. But if theres one thing we also understand it is that you cannot make concessions to terrorists, ever, ever. Because if you do, its an open invitation to other terrorists to take hostages and to blackmail us. And thats the tragedy of the Iran/Contra scandal. As a matter of fact, Mr. Bush was the Chairman of a task force on international terrorism which issued a report shortly before that decision was made and said, and rightly so, that we never ever can make concessions to terrorists and hostage takers. And, yet, after sitting through meeting after meeting, he endorsed that decision, endorsed the sale of arms to the Ayatollah in exchange for hostages, one of the most tragic, one of the most mistaken foreign policy decisions weve ever made in this country and I dare say encouraged others to take hostages as we now know. So, there can be no concessions under any circumstances, because if we do its an open invitation to others to do the same. Weve got to be tough on international terrorism. Weve got to treat it as international crime. Weve got to attack at all points, weve go to use undercover operations. We have to be prepared to use military force against terrorist base camps, we have to work closely with our allies to make sure that theyre working with us and we with them and we can give no quarter when it comes to breaking the back of international terrorism. Yes, we should make every effort to try to help those hostages come home, but it can never be because we make concessions. That was a tragic mistake that we made, a mistake that Mr. Bush made and others made and it should never ever be made again.",Pres,1988,1988-09-25,1,What should be the United States' policy approach towards dealing with hostages and international terrorism?,"Well, Governor, and Vice President Bush, youve both talked tonight about hard choices. Let me try to give you one. Somewhere in the Middle East tonight, nine Americans are being held hostage. If you are commander- in- chief and Americans are held hostage, what will be more important to you, their individual fate, or the commitment that the United States Government must never negotiate with terrorists. And if any Americans are held hostage and you become president, to what lengths would you go to rescue them?",0.76809293,0.9164899,0.77583885,0.60992396
George H. W. Bush,"Youre judged by the whole record. Youre judged by the entire record. Are we closer to peace? Are we doing better in anti- terrorism? Should we have listened to my opponent who wanted to send the UN into the Persian Gulf or in spite of the mistakes of the past, are we doing better there? How is our credibility with the GCC countries on the Western side of the Gulf. Is Iran talking to Iraq about peace? You judge on the record. Are the Soviets coming out of Afghanistan? How does it look in a program he called or some one of these marvelous Boston adjective up there and- about Angola- now, we have a chance- several Bostonians dont like it, but the rest of the country will understand. (Applause)",Pres,1988,1988-09-25,1,How should we evaluate the effectiveness of current foreign policies in relation to peace and anti-terrorism?,"It seems perhaps a good subject, Mr. Vice President, on which to make the point that youve campaigned vigorously as part of a leadership team. But so far you wont tell the American people in considerable measure what advice you gave the president, including the sale of arms to Iran and what should have been done about the hostages. To the best of my knowledge theres no Constitutional requirement which prevents you from doing so. Jimmy Carter urged his Vice President, Walter Mondale, to tell the American people. Would you now ask President Reagan for permission to tell the American people what advice you did give him? And if you dont, how do we judge your judgment in the Oval Office in the last eight years?",0.78251725,0.9186263,0.7280929,0.2307666
George H. W. Bush,"I see a young man that was elected to the Senate twice, to the House of Representatives twice. I see a man who is young and I am putting my confidence in a whole generation of people that are in their 30Ï€s and 40Ï€s. I see a man that took the leadership in the Job Training Partnership Act and that retrains people in this highly competitive changing society were in, so if a person loses his hob he is retrained for a benefit- for a- work that will be productive and he wont have to go on one of these many programs that the liberal- talking about. I see a young man who is a knowledgeable- in defense and there are three people on our ticket that are knowledgeable- in the whole- in the race- knowledgeable in defense and Dan Quayle is one of them and I am one of them. And I believe that he will be outstanding. And he took a tremendous pounding and everybody now knows that he took a very unfair pounding. And Id like each person to say did I jump to conclusions running down rumors that were so outrageous and so brutal. And hes kept his head up. And he will do very very well. And he has my full confidence and hell have the confidence of people that are in their 30Ï€s and 40Ï€s and more. So, judge the man on his record not on the- lot of rumors and innuendo and trying to fool around with his name. My opponent says J. Danforth Quayle. Do you know who J. Danforth was, he was a man who gave his life in World War II, so ridiculing a persons name is a little beneath this process. And hell do very well when we get into the debates. (Applause)",Pres,1988,1988-09-25,1,What qualities and experiences make Dan Quayle a suitable candidate for leadership?,"Mr. Vice President, Democrats and even some Republicans are still expressing reservations about the qualifications and credentials of Senator Dan Quayle of Indiana, your chosen running mate, to be a heartbeat away from the presidency. What do you see in him that others do not? (Laughter)",0.8099024,0.92384565,0.7962451,0.63200283
Michael Dukakis,"Well, John, Im a man thats been a chief executive for ten years. Ive picked a lot of people. Ive picked cabinets. Ive named judges. I know that the people you pick make an enormous difference in your ability to govern and I set high standards. I try to meet them and I insist that people who work for me meet them, if they dont, they dont stick around very long. But I didnt pick Lloyd Bentsen because he was a clone of Mike Dukakis. I picked him because he was somebody who would be a strong Vice President, somebody who would be an active Vice President. Somebody who would come to me if somebody came up with a crazy idea that we ought to trade arms to the Ayatollah for hostages and say, â‰¥Mr. President, thats wrong. We shouldnt do that. â‰¤ Thats the kind of Vice President I want. He, himself, has said, and rightly so, that hell be a strong Vice President. When the Vice President makes a decision, that will be his decision. And Im very very proud of that choice. And I didnt pick him because he agreed with me on everything. You know, Sam Rayburn once said that if two people agree on everything then only one person is doing the thinking. The fact is Ive picked somebody who not only will be a great Vice President, but if, God forbid, something happens to the president, could step into that office and do so with distinction and with strength and with leadership. I doubt very much. I doubt very much that Mr. Bushs selection for the Vice Presidency of the United States meets that test. (Applause)",Pres,1988,1988-09-25,1,What criteria did you use to choose your Vice President and how do you assess the selection made by your opponent?,"And you have a lot of disagreement with him on fundamental issues, including the Reagan tax cuts, aid to the rebels in Nicaragua, the death penalty, gun control. Whos right? (Laughter)",0.80184424,0.9148691,0.68779635,0.17952359
Michael Dukakis,"Well, I think we have to go to work on the problem of Third World debt and weve got to assist those Third World countries in dealing with this massive debt which they currently- which they have incurred and which is burdening them and which if we dont do something about it and assist them along with other nations around the world, well destroy their economies, destroy their future. And at the same time will destroy markets that are important to our farmers. But I also believe we need an agricultural policy which doesnt cost us 15 to 20 to 25 billion dollars a year that its been costing us over the course of the past three or four years under this administration. I think its going to require good, solid credit policies. And thanks to the Congress we now have an agricultural credit bill which is helping and improving the situation with at least some of our farmers. I think its going to require a combination of supply management and reasonable price supports to make sure that our farmers get a decent price and I think it also is going to require an administration that understand that there are tremendous opportunities out there for the development of new uses for agricultural products, new uses which can help us to clean up our environment at the same time. Bio- degradable plastics- plastic- gasohol, which the Vice President has been involved in, road de- icers made from corn products. I mean, there are enormous opportunities out there to expand markets and to build a strong future for our farmers. But I dont think theres anything mutually exclusive or contradictory about building a strong farm economy in this country and assisting our family farms and providing a good strong future for rural communities and for rural America and at the same time working on Third World debt. As a matter of fact, Mexico, itself, is one of our biggest agricultural customers, so in the sense that we can work to help Mexico rebuild and expand and deal with these very serious economic problems we help our farmers at the same time.",Pres,1988,1988-09-25,1,What strategies should be implemented to address Third World debt while also supporting the agricultural economy in the United States?,"Governor Dukakis, as many U. S. farmers face or undergo foreclosure, the United States is considering the possibility of forgiving a certain percentage of debt owed by Latin American and Third World countries, do you favor giving these countries a break in their loans and, if so, how do you explain that to the American farmers who are losing their land and livelihood?",0.77105176,0.9296725,0.8257723,0.54344785
